taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Nostalgia_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
go_emotions,13,0.5700827205882353,0.2874547056414305,0.4494707021309144,0.6199911210977498,0.18823529411764706,0.36363636363636365,,0.3058823529411765,0.14084507042253522,0.38698010849909587,0.09375,0.03263859549717054,0.0012370045712405472,0.4487888514204027,0.26341355873632505,0.5454545454545454,0.649746192893401,0.1978021978021978,0.31186440677966104,0.814025974025974,0.19047619047619047,0.460093896713615,0.0,0.2251655629139073,0.3262411347517731,0.2727272727272727,0.3292181069958848,0.371900826446281,0.25862068965517243,0.4157303370786517,0.25862068965517243,0.12121212121212122,0.0,0.14925373134328357,0.365296803652968,0.0,0.2857142857142857,0.3076923076923077,,
go_emotions,14,0.5625,0.27590127319041163,0.44004652170762243,0.6199911210977498,0.21951219512195122,0.4444444444444444,,0.30952380952380953,0.1095890410958904,0.4021164021164021,0.12121212121212122,0.03337876227954625,-0.0004899600898143581,0.44032074220703793,0.2508971471419323,0.528643216080402,0.6601941747572816,0.2619047619047619,0.2958199356913183,0.8079125455491931,0.0,0.4411764705882353,0.0,0.21935483870967742,0.3356643356643357,0.14634146341463414,0.3058823529411765,0.33191489361702126,0.2922374429223744,0.3977272727272727,0.297029702970297,0.11940298507462686,0.0,0.14084507042253522,0.32710280373831774,0.0,0.27225130890052357,0.21333333333333335,,
go_emotions,15,0.5661764705882353,0.27922564056821764,0.4445140688729474,0.6199911210977498,0.20224719101123595,0.3333333333333333,,0.24096385542168675,0.11940298507462686,0.4252252252252252,0.03333333333333333,0.030337939155566606,-0.0032113260475111344,0.4462922051373,0.2566746823072632,0.5354969574036511,0.6231155778894473,0.2736842105263158,0.3092105263157895,0.8110215752534442,0.0,0.40594059405940597,0.0,0.19047619047619047,0.3835616438356164,0.2222222222222222,0.37404580152671757,0.36363636363636365,0.29045643153526973,0.38016528925619836,0.2782608695652174,0.17647058823529413,0.0,0.1388888888888889,0.2557077625570776,0.15384615384615385,0.28735632183908044,0.2894736842105263,,
go_emotions,16,0.5604319852941176,0.2764189865137368,0.4385271767700438,0.6199911210977498,0.18823529411764706,0.36363636363636365,,0.35555555555555557,0.15873015873015872,0.42424242424242425,0.06896551724137931,0.03074118460184691,0.0019629846541832966,0.4374228464508327,0.25346976267734034,0.5228891149542217,0.59375,0.2765957446808511,0.3181818181818182,0.8067885117493473,0.0,0.3981042654028436,0.0,0.12121212121212122,0.35526315789473684,0.17777777777777778,0.33962264150943394,0.33755274261603374,0.3135593220338983,0.3675675675675676,0.3185840707964602,0.21212121212121213,0.0,0.1917808219178082,0.22748815165876776,0.0,0.2994652406417112,0.27848101265822783,,
go_emotions,17,0.5528492647058824,0.2639087033392167,0.42930036946603783,0.6199911210977498,0.1951219512195122,0.3076923076923077,,0.25806451612903225,0.09523809523809523,0.4013840830449827,0.0625,0.0318070495594017,-0.0010981485655524534,0.4299263949776525,0.23972665125705764,0.5346733668341709,0.59375,0.23404255319148937,0.2903225806451613,0.7995813710099424,0.08333333333333333,0.39622641509433965,0.0,0.22727272727272727,0.304635761589404,0.16666666666666666,0.3166023166023166,0.3247863247863248,0.33766233766233766,0.37822349570200575,0.2975206611570248,0.15789473684210525,0.0,0.10810810810810811,0.24154589371980675,0.0,0.2905027932960894,0.25,,
go_emotions,18,0.5579044117647058,0.2679138340861109,0.4354714522543289,0.6199911210977498,0.2222222222222222,0.36363636363636365,,0.2765957446808511,0.125,0.39285714285714285,0.037037037037037035,0.02986578647879463,-0.0007585187306952537,0.43589933317611246,0.24537640698527224,0.5410821643286573,0.6666666666666666,0.24242424242424243,0.30363036303630364,0.8041830065359478,0.0,0.3804878048780488,0.0,0.19444444444444445,0.304635761589404,0.15789473684210525,0.32061068702290074,0.2928870292887029,0.3418803418803419,0.3881401617250674,0.352,0.1643835616438356,0.0,0.09523809523809523,0.25870646766169153,0.0,0.2857142857142857,0.2571428571428571,,
go_emotions,19,0.5466452205882353,0.2627767771475586,0.42468935357269966,0.6199911210977498,0.24096385542168675,0.3333333333333333,,0.2268041237113402,0.09090909090909091,0.40569395017793597,0.1016949152542373,0.029422192493215257,-0.0042251769571909365,0.42710991555649347,0.24042851881580043,0.5456349206349206,0.6881720430107527,0.26666666666666666,0.2912621359223301,0.7904761904761904,0.09090909090909091,0.4075829383886256,0.0,0.17518248175182483,0.3076923076923077,0.17142857142857143,0.3076923076923077,0.2857142857142857,0.31020408163265306,0.3685636856368564,0.25210084033613445,0.1917808219178082,0.0,0.07792207792207792,0.25125628140703515,0.0,0.25906735751295334,0.18181818181818182,,
go_emotions,20,0.546875,0.2572923021849516,0.4228716432177686,0.6199911210977498,0.14736842105263157,0.3333333333333333,,0.25688073394495414,0.09090909090909091,0.37992831541218636,0.09523809523809523,0.029990313056957957,-0.00080838183587012,0.423337806460459,0.2343296074128181,0.5430861723446894,0.6494845360824743,0.3010752688172043,0.2912621359223301,0.7956932773109243,0.0,0.3886255924170616,0.0,0.13138686131386862,0.2981366459627329,0.0975609756097561,0.32941176470588235,0.2918454935622318,0.2986425339366516,0.40217391304347827,0.21818181818181817,0.21052631578947367,0.0,0.11428571428571428,0.24875621890547264,0.13333333333333333,0.24043715846994534,0.17391304347826086,,
go_emotions,21,0.5441176470588235,0.2636310169103514,0.42159067757915053,0.6199911210977498,0.19801980198019803,0.3333333333333333,,0.24528301886792453,0.125,0.3522727272727273,0.15625,0.03259157524792897,0.0027694105095590013,0.4199843762149318,0.23882306144029455,0.5268490374873354,0.6137566137566137,0.2962962962962963,0.3106796116504854,0.7955625990491284,0.0,0.3981042654028436,0.0,0.1527777777777778,0.3125,0.14285714285714285,0.33858267716535434,0.2928870292887029,0.30522088353413657,0.3988919667590028,0.2564102564102564,0.2077922077922078,0.0,0.08450704225352113,0.24761904761904763,0.15384615384615385,0.2857142857142857,0.11428571428571428,,
go_emotions,22,0.5340073529411765,0.24441866859318614,0.4088667005480428,0.6199911210977498,0.1875,0.26666666666666666,,0.21238938053097345,0.09230769230769231,0.36464088397790057,0.10344827586206896,0.030426798769761523,-0.0014560653456724543,0.40972617780499854,0.220707286001616,0.5146316851664985,0.6256410256410256,0.25688073394495414,0.3086816720257235,0.7858276044420941,0.0,0.38497652582159625,0.0,0.1568627450980392,0.27672955974842767,0.10526315789473684,0.31451612903225806,0.2832618025751073,0.2782608695652174,0.3770491803278688,0.24,0.1791044776119403,0.0,0.08955223880597014,0.29107981220657275,0.0,0.23157894736842105,0.16129032258064516,,
go_emotions,23,0.5330882352941176,0.2501054246409407,0.4105375216144717,0.6199911210977498,0.2391304347826087,0.25,,0.23423423423423423,0.06557377049180328,0.37037037037037035,0.13793103448275862,0.0341791294914117,-0.00032329377343633673,0.4107280295733712,0.22356764255448852,0.5272914521112255,0.5858585858585859,0.2545454545454545,0.33436532507739936,0.7820990942994139,0.09523809523809523,0.37104072398190047,0.0,0.16560509554140126,0.23952095808383234,0.1276595744680851,0.2948207171314741,0.26956521739130435,0.26666666666666666,0.4065934065934066,0.23008849557522124,0.18181818181818182,0.0,0.10526315789473684,0.26905829596412556,0.0,0.2994652406417112,0.14925373134328357,,
