layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
30,go_emotions,0.09697488237916146,0.01929346899558802,0.00022498755206092866,0.0830358509326038,0.07806545923274473,0.9999989261413333
31,ekman_basic_emotions,0.10447563686098973,0.01988022549997725,-0.000999671694201299,0.09510468166025478,,0.9999991094663576
31,plutchik_wheel,0.14922198798724723,0.02417303067220939,0.0009286073903925715,0.1443968880014771,,0.9999991094663576
31,go_emotions,0.1310351172561772,0.01514131232582034,-0.0011675878295651194,0.11470304706508452,0.10714955040496597,0.9999991094663576
32,ekman_basic_emotions,0.11990209572392198,0.016626243431477984,-0.001607009859690376,0.11025479684805328,,0.9999993449035252
32,plutchik_wheel,0.16506114788234558,0.022891900620688087,0.0002513334062483597,0.16012488587817053,,0.9999993449035252
32,go_emotions,0.1392692728095128,0.01918693859813266,0.0014604359740357654,0.12286846653942661,0.11689251953379387,0.9999993449035252
33,ekman_basic_emotions,0.10832739116458465,0.017222299909450962,0.0013168200093186175,0.09909212734564633,,0.999999365954865
33,plutchik_wheel,0.18567320597893505,0.02439236453361945,0.003324527129799481,0.18047969122772603,,0.999999365954865
33,go_emotions,0.1525895789647999,0.018759047379778456,-0.0004520296344045449,0.13422966522346474,0.1298056592122062,0.999999365954865
34,ekman_basic_emotions,0.15649290378693048,0.018193374520511358,0.00015179757769089716,0.14602059076544815,,0.9999994336222333
34,plutchik_wheel,0.17625576024951745,0.018118296641126914,-0.0033611324393117625,0.17137851773535892,,0.9999994336222333
34,go_emotions,0.12981346645935968,0.014087232838274424,0.003412529981144574,0.11550543617397198,0.10938730496979929,0.9999994336222333
35,ekman_basic_emotions,0.14391289445779595,0.017915413687955333,-0.0027638825904979926,0.13245333512485621,,0.9999996099245817
35,plutchik_wheel,0.20553464566059534,0.022905973862632555,5.091007852092398e-05,0.19939751392111252,,0.9999996099245817
35,go_emotions,0.14915949977246756,0.01922759587650107,-0.00013563633035954374,0.13100214106968747,0.12416355473472188,0.9999996099245817
36,ekman_basic_emotions,0.16079902314337627,0.02115795805291964,-0.0007930710023892816,0.14987513533246863,,0.9999995935950637
36,plutchik_wheel,0.1802334260961823,0.02287821111009305,0.00025845174557293876,0.17480727786125574,,0.9999995935950637
36,go_emotions,0.1289474216741715,0.017963740359938366,-0.003651876158331222,0.1140817690012299,0.10350503407391604,0.9999995935950637
37,ekman_basic_emotions,0.17552164309169968,0.019226880925056665,0.0031642425677725337,0.16331011583535662,,0.999999715586733
37,plutchik_wheel,0.18722339109701264,0.024584369002519164,0.001034179015124693,0.18093238911468906,,0.999999715586733
37,go_emotions,0.13837118281801428,0.015928676921705905,-0.005283095914917158,0.12108633231233512,0.11097743465352722,0.999999715586733
38,ekman_basic_emotions,0.17806034851260083,0.01928220170745571,-0.00021533663606395818,0.1656002973094718,,0.9999997775540195
38,plutchik_wheel,0.177001490024545,0.020102088109346584,0.002591722545803125,0.17140790325134428,,0.9999997775540195
38,go_emotions,0.13539144218812058,0.017645879429127997,-0.00426491598039566,0.11869264733450098,0.1077723336550955,0.9999997775540195
39,ekman_basic_emotions,0.17839291668313462,0.0215160920841658,-0.0023143665573004415,0.16679213762625317,,0.999999770025183
39,plutchik_wheel,0.1726643320381489,0.022778171272639355,-0.0011723244213871842,0.1675931438802235,,0.999999770025183
39,go_emotions,0.15526470926744174,0.018684058281668824,0.0011786855810343546,0.137227518540046,0.12689960355385227,0.999999770025183
40,ekman_basic_emotions,0.13166653417739513,0.016411503500742962,0.001691511459028969,0.12179166049220008,,0.9999998093757848
40,plutchik_wheel,0.20018331506890719,0.019413743423714686,-0.0009195429888361486,0.1945997905230733,,0.9999998093757848
40,go_emotions,0.17419592005935727,0.015532338795096037,-0.0029038739583683443,0.15492740126208795,0.1454732508325388,0.9999998093757848
41,ekman_basic_emotions,0.19432719945513696,0.01718931273015656,-0.003065278618016692,0.18140747330815984,,0.9999997834839782
41,plutchik_wheel,0.17359853955499943,0.018407345104435056,-0.001128547387727757,0.16824970209682996,,0.9999997834839782
41,go_emotions,0.13516924285966866,0.020019519160788982,-0.001267422332565073,0.11954161161955737,0.10663003561071735,0.9999997834839782
42,ekman_basic_emotions,0.14445205884095588,0.016983404057660145,0.001562577037701533,0.1347702210573573,,0.9999997484429801
42,plutchik_wheel,0.15193245087371623,0.0231421220876224,-0.003985353932956223,0.14779026601706732,,0.9999997484429801
42,go_emotions,0.12243225939035257,0.01935557637729129,0.0019746049036861953,0.10862847237897735,0.101964640782315,0.9999997484429801
43,ekman_basic_emotions,0.15949252186599797,0.017068466313353597,0.0004347503644904528,0.14866981800247844,,0.9999997743548609
43,plutchik_wheel,0.1979360367231031,0.018255978167700256,-0.0006967131407001773,0.19201530498620997,,0.9999997743548609
43,go_emotions,0.1441634371817273,0.01811450265912919,0.0027358155363510456,0.12696013419860488,0.11832028117202772,0.9999997743548609
44,ekman_basic_emotions,0.14198301773822042,0.01899302417184563,-0.0031327926343843304,0.13224258602440003,,0.9999998064018825
44,plutchik_wheel,0.20484511512770645,0.01979548754238744,0.0026098756205183114,0.19902141152660374,,0.9999998064018825
44,go_emotions,0.16125610370250215,0.019817524705611756,0.0022563572393704333,0.14265384024797162,0.13602656016655668,0.9999998064018825
45,ekman_basic_emotions,0.16802674187298502,0.018101387399669395,0.004757998090943388,0.15568256658696863,,0.9999998573479103
45,plutchik_wheel,0.2323167810537084,0.026248066371844875,-0.006545726260328561,0.225144575164906,,0.9999998573479103
45,go_emotions,0.17231736585597746,0.01784714978351554,0.0006069599407431555,0.15085502254562275,0.13959804590741895,0.9999998573479103
46,ekman_basic_emotions,0.15706144778178852,0.019568972166383827,0.0016680035567705964,0.14538763870160024,,0.9999998748559699
46,plutchik_wheel,0.21897979965823638,0.021586273562807734,0.007814107828926907,0.21228077453294794,,0.9999998748559699
46,go_emotions,0.16097522653037188,0.020656706275123372,-0.005082717251160765,0.14180105834151283,0.13198381058848604,0.9999998748559699
47,ekman_basic_emotions,0.12019585658584134,0.017552241062758368,-0.0005267378250434943,0.10952481189705068,,0.9999999358893662
47,plutchik_wheel,0.18692122634675198,0.024806802308500776,-0.00043532328120008524,0.18057569151463645,,0.9999999358893662
47,go_emotions,0.13951687016428252,0.021146695264454816,0.003000182447747769,0.12099676103255903,0.11332300789581526,0.9999999358893662
